id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
208224,wind30,2050,1,6744,6744,-0.0
208225,wind30,2050,1,6745,6745,0.0
208226,wind30,2050,1,6746,6746,-0.0
208227,wind30,2050,1,6747,6747,-0.0
208228,wind30,2050,1,6748,6748,-0.0
208229,wind30,2050,1,6749,6749,0.0
208230,wind30,2050,1,6750,6750,-0.0
208231,wind30,2050,1,6751,6751,-0.0
208232,wind30,2050,1,6752,6752,-0.0
208233,wind30,2050,1,6753,6753,-0.03979887208657406
208234,wind30,2050,1,6754,6754,-0.03979887208657406
208235,wind30,2050,1,6755,6755,-0.05011515238262589
208236,wind30,2050,1,6756,6756,-0.05011515238262589
208237,wind30,2050,1,6757,6757,-0.03979887208657406
208238,wind30,2050,1,6758,6758,-0.0
208239,wind30,2050,1,6759,6759,-0.0
208240,wind30,2050,1,6760,6760,-0.0
208241,wind30,2050,1,6761,6761,-0.0
208242,wind30,2050,1,6762,6762,-0.0
208243,wind30,2050,1,6763,6763,-0.0
208244,wind30,2050,1,6764,6764,-0.0
208245,wind30,2050,1,6765,6765,-0.0
208246,wind30,2050,1,6766,6766,-0.0
208247,wind30,2050,1,6767,6767,-0.0
208248,wind30,2050,1,6768,6768,-0.0
208249,wind30,2050,1,6769,6769,-0.0
208250,wind30,2050,1,6770,6770,-0.0
208251,wind30,2050,1,6771,6771,-0.0
208252,wind30,2050,1,6772,6772,-0.0
208253,wind30,2050,1,6773,6773,-0.0
208254,wind30,2050,1,6774,6774,-0.0
208255,wind30,2050,1,6775,6775,-0.0
208256,wind30,2050,1,6776,6776,-0.0
208257,wind30,2050,1,6777,6777,-0.0
208258,wind30,2050,1,6778,6778,-0.0
208259,wind30,2050,1,6779,6779,0.0
208260,wind30,2050,1,6780,6780,-0.0
208261,wind30,2050,1,6781,6781,-0.0
208262,wind30,2050,1,6782,6782,-0.0
208263,wind30,2050,1,6783,6783,-0.0
208264,wind30,2050,1,6784,6784,-0.0
208265,wind30,2050,1,6785,6785,-0.0
208266,wind30,2050,1,6786,6786,0.0
208267,wind30,2050,1,6787,6787,-0.0
208268,wind30,2050,1,6788,6788,-0.0
208269,wind30,2050,1,6789,6789,-0.0
208270,wind30,2050,1,6790,6790,-0.0
208271,wind30,2050,1,6791,6791,0.0
208272,wind30,2050,1,6792,6792,-0.0
208273,wind30,2050,1,6793,6793,0.0
208274,wind30,2050,1,6794,6794,-0.0
208275,wind30,2050,1,6795,6795,0.0
208276,wind30,2050,1,6796,6796,0.0
208277,wind30,2050,1,6797,6797,0.0
208278,wind30,2050,1,6798,6798,-0.0
208279,wind30,2050,1,6799,6799,0.0
208280,wind30,2050,1,6800,6800,-0.0
208281,wind30,2050,1,6801,6801,0.0
208282,wind30,2050,1,6802,6802,0.0
208283,wind30,2050,1,6803,6803,-0.0
208284,wind30,2050,1,6804,6804,-0.0
208285,wind30,2050,1,6805,6805,-0.0
208286,wind30,2050,1,6806,6806,-0.0
208287,wind30,2050,1,6807,6807,-0.0
208288,wind30,2050,1,6808,6808,0.0
208289,wind30,2050,1,6809,6809,0.0
208290,wind30,2050,1,6810,6810,-0.03979887208657406
208291,wind30,2050,1,6811,6811,-0.03979887208657406
208292,wind30,2050,1,6812,6812,-0.05011515238262589
208293,wind30,2050,1,6813,6813,-0.05011515238262589
208294,wind30,2050,1,6814,6814,-0.05011515238262589
208295,wind30,2050,1,6815,6815,-0.05097484240729688
208296,wind30,2050,1,6816,6816,-0.05097484240729688
208297,wind30,2050,1,6817,6817,-0.05097484240729688
208298,wind30,2050,1,6818,6818,-0.05097484240729688
208299,wind30,2050,1,6819,6819,-0.05097484240729688
208300,wind30,2050,1,6820,6820,-0.05097484240729688
208301,wind30,2050,1,6821,6821,-0.05097484240729688
208302,wind30,2050,1,6822,6822,-0.05097484240729688
208303,wind30,2050,1,6823,6823,-0.05097484240729688
208304,wind30,2050,1,6824,6824,-0.05097484240729688
208305,wind30,2050,1,6825,6825,-0.05097484240729688
208306,wind30,2050,1,6826,6826,-0.05097484240729688
208307,wind30,2050,1,6827,6827,-0.05011515238262589
208308,wind30,2050,1,6828,6828,-0.03979887208657406
208309,wind30,2050,1,6829,6829,-0.0
208310,wind30,2050,1,6830,6830,-0.0
208311,wind30,2050,1,6831,6831,-0.0
208312,wind30,2050,1,6832,6832,-0.0
208313,wind30,2050,1,6833,6833,-0.0
208314,wind30,2050,1,6834,6834,-0.0
208315,wind30,2050,1,6835,6835,0.0
208316,wind30,2050,1,6836,6836,-0.0
208317,wind30,2050,1,6837,6837,-0.0
208318,wind30,2050,1,6838,6838,-0.0
208319,wind30,2050,1,6839,6839,-0.03979887208657406
208320,wind30,2050,1,6840,6840,-0.05011515238262589
208321,wind30,2050,1,6841,6841,-0.05097484240729688
208322,wind30,2050,1,6842,6842,-0.05097484240729688
208323,wind30,2050,1,6843,6843,-0.05097484240729688
208324,wind30,2050,1,6844,6844,-0.05097484240729688
208325,wind30,2050,1,6845,6845,-0.05097484240729688
208326,wind30,2050,1,6846,6846,-0.05097484240729688
208327,wind30,2050,1,6847,6847,-0.05097484240729688
208328,wind30,2050,1,6848,6848,-0.05097484240729688
208329,wind30,2050,1,6849,6849,-0.05097484240729688
208330,wind30,2050,1,6850,6850,-0.05097484240729688
208331,wind30,2050,1,6851,6851,-0.05097484240729688
208332,wind30,2050,1,6852,6852,-0.05097484240729688
208333,wind30,2050,1,6853,6853,-0.05011515238262589
208334,wind30,2050,1,6854,6854,-0.03979887208657406
208335,wind30,2050,1,6855,6855,-0.0
208336,wind30,2050,1,6856,6856,-0.0
208337,wind30,2050,1,6857,6857,-0.0
208338,wind30,2050,1,6858,6858,-0.0
208339,wind30,2050,1,6859,6859,-0.0
208340,wind30,2050,1,6860,6860,-0.0
208341,wind30,2050,1,6861,6861,-0.0
208342,wind30,2050,1,6862,6862,-0.0
208343,wind30,2050,1,6863,6863,-0.0
208344,wind30,2050,1,6864,6864,-0.0
208345,wind30,2050,1,6865,6865,-0.0
208346,wind30,2050,1,6866,6866,0.0
208347,wind30,2050,1,6867,6867,-0.0
208348,wind30,2050,1,6868,6868,-0.0
208349,wind30,2050,1,6869,6869,-0.0
208350,wind30,2050,1,6870,6870,-0.0
208351,wind30,2050,1,6871,6871,-0.0
208352,wind30,2050,1,6872,6872,0.0
208353,wind30,2050,1,6873,6873,0.0
208354,wind30,2050,1,6874,6874,-0.0
208355,wind30,2050,1,6875,6875,-0.05011515238262589
208356,wind30,2050,1,6876,6876,-0.05011515238262589
208357,wind30,2050,1,6877,6877,-0.05011515238262589
208358,wind30,2050,1,6878,6878,-0.05011515238262589
208359,wind30,2050,1,6879,6879,-0.05011515238262589
208360,wind30,2050,1,6880,6880,-0.05097484240729688
208361,wind30,2050,1,6881,6881,-0.05097484240729688
208362,wind30,2050,1,6882,6882,-0.05097484240729688
208363,wind30,2050,1,6883,6883,-0.05097484240729688
208364,wind30,2050,1,6884,6884,-0.05097484240729688
208365,wind30,2050,1,6885,6885,-0.05097484240729688
208366,wind30,2050,1,6886,6886,-0.05097484240729688
208367,wind30,2050,1,6887,6887,-0.05097484240729688
208368,wind30,2050,1,6888,6888,-0.05097484240729688
208369,wind30,2050,1,6889,6889,-0.05097484240729688
208370,wind30,2050,1,6890,6890,-0.05097484240729688
208371,wind30,2050,1,6891,6891,-0.05097484240729688
208372,wind30,2050,1,6892,6892,-0.05097484240729688
208373,wind30,2050,1,6893,6893,-0.05097484240729688
208374,wind30,2050,1,6894,6894,-0.05097484240729688
208375,wind30,2050,1,6895,6895,-0.05097484240729688
208376,wind30,2050,1,6896,6896,-0.0589556314696592
208377,wind30,2050,1,6897,6897,-0.0589556314696592
208378,wind30,2050,1,6898,6898,-0.0589556314696592
208379,wind30,2050,1,6899,6899,-0.05097484240729688
208380,wind30,2050,1,6900,6900,-0.05097484240729688
208381,wind30,2050,1,6901,6901,-0.05097484240729688
208382,wind30,2050,1,6902,6902,-0.0589556314696592
208383,wind30,2050,1,6903,6903,-0.05097484240729688
208384,wind30,2050,1,6904,6904,-0.05097484240729688
208385,wind30,2050,1,6905,6905,-0.05097484240729688
208386,wind30,2050,1,6906,6906,-0.05097484240729688
208387,wind30,2050,1,6907,6907,-0.05097484240729688
208388,wind30,2050,1,6908,6908,-0.05097484240729688
208389,wind30,2050,1,6909,6909,-0.05097484240729688
208390,wind30,2050,1,6910,6910,-0.05097484240729688
208391,wind30,2050,1,6911,6911,-0.05097484240729688
208392,wind30,2050,1,6912,6912,-0.05097484240729688
208393,wind30,2050,1,6913,6913,-0.05097484240729688
208394,wind30,2050,1,6914,6914,-0.05097484240729688
208395,wind30,2050,1,6915,6915,-0.05097484240729688
208396,wind30,2050,1,6916,6916,-0.05097484240729688
208397,wind30,2050,1,6917,6917,-0.05097484240729688
208398,wind30,2050,1,6918,6918,-0.05097484240729688
208399,wind30,2050,1,6919,6919,-0.05097484240729688
208400,wind30,2050,1,6920,6920,-0.05097484240729688
208401,wind30,2050,1,6921,6921,-0.05097484240729688
208402,wind30,2050,1,6922,6922,-0.05011515238262589
208403,wind30,2050,1,6923,6923,-0.05011515238262589
208404,wind30,2050,1,6924,6924,-0.03979887208657406
208405,wind30,2050,1,6925,6925,0.0
208406,wind30,2050,1,6926,6926,-0.0
208407,wind30,2050,1,6927,6927,-0.0
208408,wind30,2050,1,6928,6928,-0.0
208409,wind30,2050,1,6929,6929,-0.03979887208657406
208410,wind30,2050,1,6930,6930,-0.03979887208657406
208411,wind30,2050,1,6931,6931,-0.03979887208657406
208412,wind30,2050,1,6932,6932,-0.03979887208657406
208413,wind30,2050,1,6933,6933,-0.05011515238262589
208414,wind30,2050,1,6934,6934,-0.05011515238262589
208415,wind30,2050,1,6935,6935,-0.05097484240729688
208416,wind30,2050,1,6936,6936,-0.05011515238262589
208417,wind30,2050,1,6937,6937,-0.05011515238262589
208418,wind30,2050,1,6938,6938,-0.0
208419,wind30,2050,1,6939,6939,0.0
208420,wind30,2050,1,6940,6940,0.0
208421,wind30,2050,1,6941,6941,0.0
208422,wind30,2050,1,6942,6942,0.0
208423,wind30,2050,1,6943,6943,-0.0
208424,wind30,2050,1,6944,6944,-0.0
208425,wind30,2050,1,6945,6945,-0.0
208426,wind30,2050,1,6946,6946,-0.05011515238262589
208427,wind30,2050,1,6947,6947,-0.05097484240729688
208428,wind30,2050,1,6948,6948,-0.05097484240729688
208429,wind30,2050,1,6949,6949,-0.05011515238262589
208430,wind30,2050,1,6950,6950,-0.03979887208657406
208431,wind30,2050,1,6951,6951,-0.03979887208657406
208432,wind30,2050,1,6952,6952,-0.03979887208657406
208433,wind30,2050,1,6953,6953,-0.0
208434,wind30,2050,1,6954,6954,-0.0
208435,wind30,2050,1,6955,6955,-0.0
208436,wind30,2050,1,6956,6956,-0.0
208437,wind30,2050,1,6957,6957,-0.0
208438,wind30,2050,1,6958,6958,-0.0
208439,wind30,2050,1,6959,6959,-0.0
208440,wind30,2050,1,6960,6960,-0.0
208441,wind30,2050,1,6961,6961,-0.0
208442,wind30,2050,1,6962,6962,-0.0
208443,wind30,2050,1,6963,6963,0.0
208444,wind30,2050,1,6964,6964,-0.0
208445,wind30,2050,1,6965,6965,-0.03979887208657406
208446,wind30,2050,1,6966,6966,-0.05011515238262589
208447,wind30,2050,1,6967,6967,-0.05097484240729688
208448,wind30,2050,1,6968,6968,-0.05097484240729688
208449,wind30,2050,1,6969,6969,-0.05097484240729688
208450,wind30,2050,1,6970,6970,-0.05097484240729688
208451,wind30,2050,1,6971,6971,-0.05097484240729688
208452,wind30,2050,1,6972,6972,-0.05097484240729688
208453,wind30,2050,1,6973,6973,-0.05097484240729688
208454,wind30,2050,1,6974,6974,-0.05097484240729688
208455,wind30,2050,1,6975,6975,-0.05097484240729688
208456,wind30,2050,1,6976,6976,-0.05097484240729688
208457,wind30,2050,1,6977,6977,-0.05097484240729688
208458,wind30,2050,1,6978,6978,-0.05097484240729688
208459,wind30,2050,1,6979,6979,-0.05097484240729688
208460,wind30,2050,1,6980,6980,-0.05097484240729688
208461,wind30,2050,1,6981,6981,-0.05097484240729688
208462,wind30,2050,1,6982,6982,-0.05097484240729688
208463,wind30,2050,1,6983,6983,-0.05097484240729688
208464,wind30,2050,1,6984,6984,-0.05097484240729688
208465,wind30,2050,1,6985,6985,-0.05097484240729688
208466,wind30,2050,1,6986,6986,-0.05097484240729688
208467,wind30,2050,1,6987,6987,-0.05097484240729688
208468,wind30,2050,1,6988,6988,-0.05097484240729688
208469,wind30,2050,1,6989,6989,-0.03979887208657406
208470,wind30,2050,1,6990,6990,0.0
208471,wind30,2050,1,6991,6991,-0.0
208472,wind30,2050,1,6992,6992,0.0
208473,wind30,2050,1,6993,6993,0.0
208474,wind30,2050,1,6994,6994,-0.0
208475,wind30,2050,1,6995,6995,-0.0
208476,wind30,2050,1,6996,6996,-0.0
208477,wind30,2050,1,6997,6997,0.0
208478,wind30,2050,1,6998,6998,-0.0
208479,wind30,2050,1,6999,6999,-0.0
208480,wind30,2050,1,7000,7000,-0.0
208481,wind30,2050,1,7001,7001,-0.0
208482,wind30,2050,1,7002,7002,0.0
208483,wind30,2050,1,7003,7003,-0.0
208484,wind30,2050,1,7004,7004,-0.0
208485,wind30,2050,1,7005,7005,-0.0
208486,wind30,2050,1,7006,7006,-0.0
208487,wind30,2050,1,7007,7007,0.0
208488,wind30,2050,1,7008,7008,0.0
208489,wind30,2050,1,7009,7009,-0.0
208490,wind30,2050,1,7010,7010,0.0
208491,wind30,2050,1,7011,7011,-0.0
208492,wind30,2050,1,7012,7012,-0.0
208493,wind30,2050,1,7013,7013,-0.0
208494,wind30,2050,1,7014,7014,-0.0
208495,wind30,2050,1,7015,7015,-0.0
208496,wind30,2050,1,7016,7016,-0.03979887208657406
208497,wind30,2050,1,7017,7017,-0.03979887208657406
208498,wind30,2050,1,7018,7018,-0.05011515238262589
208499,wind30,2050,1,7019,7019,-0.05011515238262589
208500,wind30,2050,1,7020,7020,-0.05011515238262589
208501,wind30,2050,1,7021,7021,-0.05011515238262589
208502,wind30,2050,1,7022,7022,-0.05011515238262589
208503,wind30,2050,1,7023,7023,-0.03979887208657406
208504,wind30,2050,1,7024,7024,-0.03979887208657406
208505,wind30,2050,1,7025,7025,0.0
208506,wind30,2050,1,7026,7026,-0.03979887208657406
208507,wind30,2050,1,7027,7027,-0.03979887208657406
208508,wind30,2050,1,7028,7028,-0.03979887208657406
208509,wind30,2050,1,7029,7029,-0.0
208510,wind30,2050,1,7030,7030,-0.0
208511,wind30,2050,1,7031,7031,0.0
208512,wind30,2050,1,7032,7032,-0.0
208513,wind30,2050,1,7033,7033,-0.0
208514,wind30,2050,1,7034,7034,-0.0
208515,wind30,2050,1,7035,7035,-0.0
208516,wind30,2050,1,7036,7036,-0.0
208517,wind30,2050,1,7037,7037,0.0
208518,wind30,2050,1,7038,7038,0.0
208519,wind30,2050,1,7039,7039,0.0
208520,wind30,2050,1,7040,7040,-0.0
208521,wind30,2050,1,7041,7041,-0.0
208522,wind30,2050,1,7042,7042,0.0
208523,wind30,2050,1,7043,7043,0.0
208524,wind30,2050,1,7044,7044,0.0
208525,wind30,2050,1,7045,7045,0.0
208526,wind30,2050,1,7046,7046,0.0
208527,wind30,2050,1,7047,7047,-0.0
208528,wind30,2050,1,7048,7048,-0.0
208529,wind30,2050,1,7049,7049,-0.0
208530,wind30,2050,1,7050,7050,0.0
208531,wind30,2050,1,7051,7051,-0.0
208532,wind30,2050,1,7052,7052,0.0
208533,wind30,2050,1,7053,7053,-0.0
208534,wind30,2050,1,7054,7054,-0.0
208535,wind30,2050,1,7055,7055,-0.0
208536,wind30,2050,1,7056,7056,0.0
208537,wind30,2050,1,7057,7057,0.0
208538,wind30,2050,1,7058,7058,-0.0
208539,wind30,2050,1,7059,7059,-0.0
208540,wind30,2050,1,7060,7060,0.0
208541,wind30,2050,1,7061,7061,-0.0
208542,wind30,2050,1,7062,7062,0.0
208543,wind30,2050,1,7063,7063,-0.0
208544,wind30,2050,1,7064,7064,-0.0
208545,wind30,2050,1,7065,7065,-0.0
208546,wind30,2050,1,7066,7066,0.0
208547,wind30,2050,1,7067,7067,0.0
208548,wind30,2050,1,7068,7068,0.0
208549,wind30,2050,1,7069,7069,-0.03979887208657406
208550,wind30,2050,1,7070,7070,-0.03979887208657406
208551,wind30,2050,1,7071,7071,-0.03979887208657406
208552,wind30,2050,1,7072,7072,-0.05011515238262589
208553,wind30,2050,1,7073,7073,-0.05011515238262589
208554,wind30,2050,1,7074,7074,-0.05011515238262589
208555,wind30,2050,1,7075,7075,-0.05097484240729688
208556,wind30,2050,1,7076,7076,-0.05097484240729688
208557,wind30,2050,1,7077,7077,-0.05097484240729688
208558,wind30,2050,1,7078,7078,-0.05097484240729688
208559,wind30,2050,1,7079,7079,-0.05097484240729688
208560,wind30,2050,1,7080,7080,-0.05097484240729688
208561,wind30,2050,1,7081,7081,-0.05097484240729688
208562,wind30,2050,1,7082,7082,-0.05097484240729688
208563,wind30,2050,1,7083,7083,-0.05097484240729688
208564,wind30,2050,1,7084,7084,-0.05097484240729688
208565,wind30,2050,1,7085,7085,-0.05097484240729688
208566,wind30,2050,1,7086,7086,-0.05097484240729688
208567,wind30,2050,1,7087,7087,-0.05097484240729688
208568,wind30,2050,1,7088,7088,-0.05097484240729688
208569,wind30,2050,1,7089,7089,-0.05097484240729688
208570,wind30,2050,1,7090,7090,-0.05097484240729688
208571,wind30,2050,1,7091,7091,-0.05097484240729688
208572,wind30,2050,1,7092,7092,-0.05097484240729688
208573,wind30,2050,1,7093,7093,-0.05097484240729688
208574,wind30,2050,1,7094,7094,-0.05097484240729688
208575,wind30,2050,1,7095,7095,-0.05097484240729688
208576,wind30,2050,1,7096,7096,-0.05097484240729688
208577,wind30,2050,1,7097,7097,-0.05097484240729688
208578,wind30,2050,1,7098,7098,-0.0589556314696592
208579,wind30,2050,1,7099,7099,-0.0589556314696592
208580,wind30,2050,1,7100,7100,-0.0589556314696592
208581,wind30,2050,1,7101,7101,-0.06033113550913279
208582,wind30,2050,1,7102,7102,-0.06033113550913279
208583,wind30,2050,1,7103,7103,-0.06033113550913279
208584,wind30,2050,1,7104,7104,-0.06033113550913279
208585,wind30,2050,1,7105,7105,-0.06033113550913279
208586,wind30,2050,1,7106,7106,-0.06033113550913279
208587,wind30,2050,1,7107,7107,-0.06033113550913279
208588,wind30,2050,1,7108,7108,-0.06033113550913279
208589,wind30,2050,1,7109,7109,-0.0589556314696592
208590,wind30,2050,1,7110,7110,-0.0589556314696592
208591,wind30,2050,1,7111,7111,-0.05097484240729688
208592,wind30,2050,1,7112,7112,-0.05097484240729688
208593,wind30,2050,1,7113,7113,-0.05097484240729688
208594,wind30,2050,1,7114,7114,-0.05097484240729688
208595,wind30,2050,1,7115,7115,-0.05097484240729688
208596,wind30,2050,1,7116,7116,-0.05011515238262589
208597,wind30,2050,1,7117,7117,-0.05011515238262589
208598,wind30,2050,1,7118,7118,-0.03979887208657406
208599,wind30,2050,1,7119,7119,-0.03979887208657406
208600,wind30,2050,1,7120,7120,-0.05011515238262589
208601,wind30,2050,1,7121,7121,-0.03979887208657406
208602,wind30,2050,1,7122,7122,-0.03979887208657406
208603,wind30,2050,1,7123,7123,-0.03979887208657406
208604,wind30,2050,1,7124,7124,-0.03979887208657406
208605,wind30,2050,1,7125,7125,-0.03979887208657406
208606,wind30,2050,1,7126,7126,-0.03979887208657406
208607,wind30,2050,1,7127,7127,-0.05011515238262589
208608,wind30,2050,1,7128,7128,-0.05011515238262589
208609,wind30,2050,1,7129,7129,-0.05011515238262589
208610,wind30,2050,1,7130,7130,-0.05011515238262589
208611,wind30,2050,1,7131,7131,-0.05011515238262589
208612,wind30,2050,1,7132,7132,-0.05097484240729688
208613,wind30,2050,1,7133,7133,-0.05097484240729688
208614,wind30,2050,1,7134,7134,-0.05097484240729688
208615,wind30,2050,1,7135,7135,-0.05097484240729688
208616,wind30,2050,1,7136,7136,-0.05097484240729688
208617,wind30,2050,1,7137,7137,-0.05097484240729688
208618,wind30,2050,1,7138,7138,-0.05097484240729688
208619,wind30,2050,1,7139,7139,-0.05097484240729688
208620,wind30,2050,1,7140,7140,-0.05011515238262589
208621,wind30,2050,1,7141,7141,-0.05097484240729688
208622,wind30,2050,1,7142,7142,-0.05097484240729688
208623,wind30,2050,1,7143,7143,-0.05097484240729688
208624,wind30,2050,1,7144,7144,-0.05097484240729688
208625,wind30,2050,1,7145,7145,-0.05097484240729688
208626,wind30,2050,1,7146,7146,-0.05097484240729688
208627,wind30,2050,1,7147,7147,-0.05097484240729688
208628,wind30,2050,1,7148,7148,-0.05097484240729688
208629,wind30,2050,1,7149,7149,-0.05097484240729688
208630,wind30,2050,1,7150,7150,-0.05097484240729688
208631,wind30,2050,1,7151,7151,-0.05097484240729688
208632,wind30,2050,1,7152,7152,-0.05011515238262589
208633,wind30,2050,1,7153,7153,-0.05011515238262589
208634,wind30,2050,1,7154,7154,-0.05097484240729688
208635,wind30,2050,1,7155,7155,-0.05097484240729688
208636,wind30,2050,1,7156,7156,-0.05097484240729688
208637,wind30,2050,1,7157,7157,-0.05097484240729688
208638,wind30,2050,1,7158,7158,-0.05097484240729688
208639,wind30,2050,1,7159,7159,-0.05097484240729688
208640,wind30,2050,1,7160,7160,-0.05011515238262589
208641,wind30,2050,1,7161,7161,-0.05011515238262589
208642,wind30,2050,1,7162,7162,-0.03979887208657406
208643,wind30,2050,1,7163,7163,-0.0
208644,wind30,2050,1,7164,7164,-0.0
208645,wind30,2050,1,7165,7165,-0.0
208646,wind30,2050,1,7166,7166,-0.0
208647,wind30,2050,1,7167,7167,0.0
208648,wind30,2050,1,7168,7168,0.0
208649,wind30,2050,1,7169,7169,-0.0
208650,wind30,2050,1,7170,7170,0.0
208651,wind30,2050,1,7171,7171,0.0
208652,wind30,2050,1,7172,7172,-0.0
208653,wind30,2050,1,7173,7173,0.0
208654,wind30,2050,1,7174,7174,0.0
208655,wind30,2050,1,7175,7175,0.0
208656,wind30,2050,1,7176,7176,0.0
208657,wind30,2050,1,7177,7177,0.0
208658,wind30,2050,1,7178,7178,0.0
208659,wind30,2050,1,7179,7179,-0.0
208660,wind30,2050,1,7180,7180,-0.0
208661,wind30,2050,1,7181,7181,-0.0
208662,wind30,2050,1,7182,7182,0.0
208663,wind30,2050,1,7183,7183,0.0
208664,wind30,2050,1,7184,7184,-0.0
208665,wind30,2050,1,7185,7185,0.0
208666,wind30,2050,1,7186,7186,-0.0
208667,wind30,2050,1,7187,7187,0.0
208668,wind30,2050,1,7188,7188,-0.0
208669,wind30,2050,1,7189,7189,0.0
208670,wind30,2050,1,7190,7190,-0.0
208671,wind30,2050,1,7191,7191,0.0
208672,wind30,2050,1,7192,7192,0.0
208673,wind30,2050,1,7193,7193,0.0
208674,wind30,2050,1,7194,7194,0.0
208675,wind30,2050,1,7195,7195,0.0
208676,wind30,2050,1,7196,7196,-0.0
208677,wind30,2050,1,7197,7197,0.0
208678,wind30,2050,1,7198,7198,0.0
208679,wind30,2050,1,7199,7199,0.0
208680,wind30,2050,1,7200,7200,0.0
208681,wind30,2050,1,7201,7201,-0.0
208682,wind30,2050,1,7202,7202,0.0
208683,wind30,2050,1,7203,7203,0.0
208684,wind30,2050,1,7204,7204,-0.0
208685,wind30,2050,1,7205,7205,-0.0
208686,wind30,2050,1,7206,7206,0.0
208687,wind30,2050,1,7207,7207,0.0
208688,wind30,2050,1,7208,7208,-0.0
208689,wind30,2050,1,7209,7209,-0.0
208690,wind30,2050,1,7210,7210,-0.0
208691,wind30,2050,1,7211,7211,-0.0
208692,wind30,2050,1,7212,7212,-0.0
208693,wind30,2050,1,7213,7213,0.0
208694,wind30,2050,1,7214,7214,-0.0
208695,wind30,2050,1,7215,7215,-0.0
208696,wind30,2050,1,7216,7216,0.0
208697,wind30,2050,1,7217,7217,-0.0
208698,wind30,2050,1,7218,7218,-0.0
208699,wind30,2050,1,7219,7219,-0.0
208700,wind30,2050,1,7220,7220,-0.0
208701,wind30,2050,1,7221,7221,-0.0
208702,wind30,2050,1,7222,7222,-0.0
208703,wind30,2050,1,7223,7223,-0.0
208704,wind30,2050,1,7224,7224,0.0
208705,wind30,2050,1,7225,7225,-0.0
208706,wind30,2050,1,7226,7226,-0.0
208707,wind30,2050,1,7227,7227,-0.0
208708,wind30,2050,1,7228,7228,0.0
208709,wind30,2050,1,7229,7229,-0.0
208710,wind30,2050,1,7230,7230,-0.0
208711,wind30,2050,1,7231,7231,-0.0
208712,wind30,2050,1,7232,7232,-0.0
208713,wind30,2050,1,7233,7233,-0.0
208714,wind30,2050,1,7234,7234,-0.0
208715,wind30,2050,1,7235,7235,-0.0
208716,wind30,2050,1,7236,7236,-0.03979887208657406
208717,wind30,2050,1,7237,7237,-0.05011515238262589
208718,wind30,2050,1,7238,7238,-0.05097484240729688
208719,wind30,2050,1,7239,7239,-0.05097484240729688
208720,wind30,2050,1,7240,7240,-0.05097484240729688
208721,wind30,2050,1,7241,7241,-0.05097484240729688
208722,wind30,2050,1,7242,7242,-0.05011515238262589
208723,wind30,2050,1,7243,7243,-0.05011515238262589
208724,wind30,2050,1,7244,7244,-0.05011515238262589
208725,wind30,2050,1,7245,7245,-0.03979887208657406
208726,wind30,2050,1,7246,7246,-0.03979887208657406
208727,wind30,2050,1,7247,7247,-0.05011515238262589
208728,wind30,2050,1,7248,7248,-0.05011515238262589
208729,wind30,2050,1,7249,7249,-0.05011515238262589
208730,wind30,2050,1,7250,7250,-0.03979887208657406
208731,wind30,2050,1,7251,7251,-0.03979887208657406
208732,wind30,2050,1,7252,7252,0.0
208733,wind30,2050,1,7253,7253,-0.0
208734,wind30,2050,1,7254,7254,0.0
208735,wind30,2050,1,7255,7255,0.0
208736,wind30,2050,1,7256,7256,-0.0
208737,wind30,2050,1,7257,7257,-0.0
208738,wind30,2050,1,7258,7258,-0.0
208739,wind30,2050,1,7259,7259,-0.0
208740,wind30,2050,1,7260,7260,-0.0
208741,wind30,2050,1,7261,7261,-0.0
208742,wind30,2050,1,7262,7262,-0.0
208743,wind30,2050,1,7263,7263,-0.0
208744,wind30,2050,1,7264,7264,-0.0
208745,wind30,2050,1,7265,7265,-0.03979887208657406
208746,wind30,2050,1,7266,7266,-0.03979887208657406
208747,wind30,2050,1,7267,7267,-0.05011515238262589
208748,wind30,2050,1,7268,7268,-0.05011515238262589
208749,wind30,2050,1,7269,7269,-0.05097484240729688
208750,wind30,2050,1,7270,7270,-0.05097484240729688
208751,wind30,2050,1,7271,7271,-0.05097484240729688
208752,wind30,2050,1,7272,7272,-0.05097484240729688
208753,wind30,2050,1,7273,7273,-0.05097484240729688
208754,wind30,2050,1,7274,7274,-0.05097484240729688
208755,wind30,2050,1,7275,7275,-0.05097484240729688
208756,wind30,2050,1,7276,7276,-0.05097484240729688
208757,wind30,2050,1,7277,7277,-0.05097484240729688
208758,wind30,2050,1,7278,7278,-0.05097484240729688
208759,wind30,2050,1,7279,7279,-0.05097484240729688
208760,wind30,2050,1,7280,7280,-0.05097484240729688
208761,wind30,2050,1,7281,7281,-0.05097484240729688
208762,wind30,2050,1,7282,7282,-0.05097484240729688
208763,wind30,2050,1,7283,7283,-0.06033113550913279
208764,wind30,2050,1,7284,7284,-0.06033113550913279
208765,wind30,2050,1,7285,7285,-0.06033113550913279
208766,wind30,2050,1,7286,7286,-0.06033113550913279
208767,wind30,2050,1,7287,7287,-0.06033113550913279
208768,wind30,2050,1,7288,7288,-0.06033113550913279
208769,wind30,2050,1,7289,7289,-0.06033113550913279
208770,wind30,2050,1,7290,7290,-0.05097484240729688
208771,wind30,2050,1,7291,7291,-0.05097484240729688
208772,wind30,2050,1,7292,7292,-0.05097484240729688
